 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9997
-1	-1	1.0000
-1	-1	1.0000
-1	-1	0.9999
 1	 1	1.0000
-1	-1	0.9996
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9999
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9994
 1	 1	1.0000
-1	-1	0.9991
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9998
-1	-1	0.9985
 1	 1	0.9996
 1	 1	0.9999
 1	 1	0.9999
-1	-1	1.0000
-1	-1	0.9997
-1	-1	0.9992
-1	-1	1.0000
-1	-1	0.9999
-1	-1	1.0000
 1	 1	0.9986
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9994
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9992
 1	 1	0.9998
 1	 1	0.9995
 1	 1	0.9999
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	0.9984
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	0.9997
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	0.9949
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9996
-1	-1	1.0000
-1	-1	0.9994
-1	-1	0.9904
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9996
 1	 1	0.9981
-1	-1	1.0000
 1	 1	0.9998
 1	 1	0.9996
-1	-1	1.0000
 1	 1	0.9996
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9991
-1	-1	0.9993
-1	-1	1.0000
 1	 1	0.9999
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9998
-1	-1	0.9997
-1	-1	0.9988
-1	-1	0.9979
 1	 1	0.9998
 1	 1	0.9984
 1	 1	0.9857
-1	-1	1.0000
-1	-1	0.9999
 1	 1	0.9993
 1	 1	1.0000
 1	 1	0.9986
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9995
 1	 1	1.0000
-1	-1	0.9986
 1	 1	1.0000
-1	-1	0.9995
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9997
 1	 1	1.0000
 1	 1	0.9995
-1	-1	0.9964
-1	-1	1.0000
-1	-1	0.9992
-1	-1	0.9996
 1	 1	1.0000
-1	-1	0.9999
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9990
-1	-1	0.9994
 1	 1	0.9995
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9998
 1	 1	1.0000
-1	-1	0.9996
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9975
-1	-1	1.0000
-1	-1	0.9990
 1	 1	1.0000
-1	-1	0.9998
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9916
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9992
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9992
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9981
-1	-1	0.9998
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9994
 1	 1	0.9999
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9997
 1	 1	0.9991
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9998
-1	-1	1.0000
-1	-1	1.0000
-1	-1	0.9983
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9988
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9993
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9987
-1	-1	0.9996
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	0.9999
 1	 1	1.0000
-1	-1	0.9994
-1	-1	1.0000
-1	-1	1.0000
-1	-1	0.9991
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9998
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9975
 1	 1	1.0000
-1	-1	0.9968
 1	 1	1.0000
 1	 1	0.9964
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9991
-1	-1	0.9995
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9997
-1	-1	1.0000
-1	-1	0.9998
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9999
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9991
 1	 1	0.9994
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9998
-1	-1	1.0000
-1	-1	0.9998
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9987
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9996
-1	-1	0.9984
 1	 1	0.9999
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9979
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	0.9976
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	0.9984
 1	 1	0.9968
-1	-1	0.9991
-1	-1	0.9996
 1	 1	1.0000
-1	-1	0.9921
 1	 1	1.0000
-1	-1	0.9998
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9992
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9999
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9995
-1	-1	0.9999
 1	 1	1.0000
-1	-1	0.9998
-1	-1	1.0000
 1	 1	0.9982
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9981
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9994
-1	-1	0.9987
-1	-1	0.9999
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9991
-1	-1	0.9993
-1	-1	1.0000
 1	 1	0.9997
 1	 1	1.0000
 1	 1	0.9999
 1	 1	0.9990
 1	 1	1.0000
 1	 1	0.9991
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9999
 1	 1	0.9998
 1	 1	0.9982
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9999
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9997
-1	-1	0.9999
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9999
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9991
-1	-1	1.0000
-1	-1	1.0000
-1	-1	0.9993
-1	-1	1.0000
 1	 1	0.9999
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9984
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9999
 1	 1	0.9996
 1	 1	0.9994
 1	 1	0.9993
-1	-1	1.0000
 1	 1	0.9998
 1	 1	1.0000
 1	 1	0.9955
-1	-1	0.9994
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9996
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	0.9982
 1	 1	1.0000
-1	-1	0.9992
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9996
 1	 1	1.0000
 1	 1	0.9985
-1	-1	1.0000
 1	 1	0.9963
-1	-1	0.9975
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9999
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9993
 1	 1	0.9999
-1	-1	0.9994
 1	 1	1.0000
-1	-1	0.9976
 1	 1	0.9997
 1	 1	0.9976
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9999
 1	 1	0.9977
 1	 1	0.9998
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9997
-1	-1	0.9926
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9999
-1	-1	0.9995
-1	-1	1.0000
-1	-1	0.9991
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9979
 1	 1	1.0000
 1	 1	0.9991
-1	-1	1.0000
-1	-1	0.9991
-1	-1	1.0000
-1	-1	1.0000
 1	 1	0.9998
 1	 1	0.9996
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9998
-1	-1	0.9995
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9990
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9992
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9973
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9954
-1	-1	1.0000
-1	-1	0.9993
 1	 1	0.9999
-1	-1	0.9992
-1	-1	0.9942
-1	-1	0.9998
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	0.9998
-1	-1	1.0000
-1	-1	0.9983
 1	 1	0.9998
-1	-1	0.9999
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9995
 1	 1	0.9998
-1	-1	1.0000
 1	 1	0.9951
 1	 1	0.9998
 1	 1	0.9996
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9963
 1	 1	0.9987
-1	-1	0.9995
-1	-1	1.0000
 1	 1	0.9998
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9996
 1	 1	1.0000
 1	 1	0.9984
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9995
-1	-1	0.9992
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9940
-1	-1	0.9991
 1	 1	0.9993
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9992
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9977
-1	-1	1.0000
-1	-1	0.9998
-1	-1	0.9997
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9994
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9999
 1	 1	1.0000
-1	-1	0.9980
-1	-1	0.9990
-1	-1	0.9995
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9998
-1	-1	1.0000
 1	 1	0.9997
 1	 1	1.0000
-1	-1	0.9990
-1	-1	0.9988
-1	-1	0.9998
 1	 1	1.0000
-1	-1	0.9996
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9999
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9997
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9991
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9999
 1	 1	0.9996
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9998
 1	 1	0.9964
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9805
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9998
-1	-1	0.9981
 1	 1	0.9994
-1	-1	1.0000
 1	 1	0.9960
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9990
 1	 1	1.0000
 1	 1	0.9921
 1	 1	0.9991
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9970
 1	 1	1.0000
-1	-1	0.9964
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9997
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9995
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	0.9995
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9972
 1	 1	0.9985
 1	 1	1.0000
 1	 1	0.9980
-1	-1	0.9997
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9993
 1	 1	0.9992
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9991
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9930
-1	-1	1.0000
-1	-1	1.0000
 1	 1	0.9995
-1	-1	1.0000
 1	 1	0.9994
 1	 1	0.9992
-1	-1	1.0000
-1	-1	1.0000
 1	 1	0.9994
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9992
-1	-1	0.9997
 1	 1	0.9999
 1	 1	0.9998
 1	 1	0.9997
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9990
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9998
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9994
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9987
 1	 1	0.9997
 1	 1	1.0000
-1	-1	0.9998
-1	-1	1.0000
 1	 1	0.9999
 1	 1	0.9999
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9997
-1	-1	0.9991
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	0.9994
 1	 1	0.9999
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9988
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9996
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9899
 1	 1	0.9971
 1	 1	1.0000
-1	-1	0.9995
-1	-1	0.9981
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9994
 1	 1	1.0000
-1	-1	0.9991
 1	 1	0.9978
-1	-1	0.9998
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	0.9995
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9997
-1	-1	0.9988
 1	 1	0.9999
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9993
-1	-1	0.9997
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9996
 1	 1	0.9996
 1	 1	0.9995
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9981
 1	 1	1.0000
-1	-1	0.9996
-1	-1	1.0000
 1	 1	0.9992
-1	-1	1.0000
 1	 1	0.9996
-1	-1	1.0000
-1	-1	0.9974
-1	-1	1.0000
 1	 1	0.9997
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	0.9956
-1	-1	0.9993
-1	-1	0.9996
 1	 1	1.0000
-1	-1	0.9976
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9993
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9999
 1	 1	1.0000
-1	-1	0.9993
 1	 1	1.0000
 1	 1	0.9990
-1	-1	1.0000
 1	 1	0.9996
 1	 1	0.9998
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9994
 1	 1	0.9825
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9990
 1	 1	0.9999
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9990
-1	-1	1.0000
 1	 1	0.9982
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9998
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9995
-1	-1	0.9995
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9997
-1	-1	1.0000
-1	-1	1.0000
 1	 1	0.9956
-1	-1	0.9996
 1	 1	1.0000
-1	-1	0.9998
 1	 1	0.9996
 1	 1	0.9997
 1	 1	0.9991
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9998
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9991
 1	 1	0.9997
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9999
-1	-1	0.9999
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9997
 1	 1	1.0000
 1	 1	1.0000
 1	 1	0.9994
-1	-1	1.0000
 1	 1	1.0000
 1	 1	0.9973
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9991
-1	-1	1.0000
-1	-1	0.9975
 1	 1	1.0000
-1	-1	0.9999
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	0.9978
 1	 1	1.0000
 1	 1	0.9993
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9997
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
 1	 1	1.0000
 1	 1	1.0000
-1	-1	0.9998
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9997
 1	 1	1.0000
-1	-1	1.0000
-1	-1	0.9990
 1	 1	0.9997
 1	 1	1.0000
-1	-1	1.0000
 1	 1	0.9972
 1	 1	1.0000
-1	-1	1.0000
 1	 1	1.0000
-1	-1	0.9989
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
-1	-1	1.0000
 1	 1	1.0000
